Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Level_ft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL
2015-09-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,312.0,,,,,,66.38,45.04,,121.47,27.51,,46.0,,,2.0,73.0,,0.0,2.0,0.0,0.0,1.0,0.0,220.0,,,57.0,186.0,,6.04,,,1.76,5.64,,593.0,,,679.0,1098.0,,13222.0,,463.0,3.5,312.0,121.0,3.0,2370.0
2015-09-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,46.0,,,,,,66.38,45.04,,121.42,27.42,,46.0,,,7.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,220.0,,,56.0,181.0,,6.04,,,1.73,5.48,,586.0,,,682.0,1118.0,,13222.0,,457.0,3.46,46.0,106.0,0.0,2386.0
2015-09-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.33,45.04,,121.36,27.31,,50.0,,,7.0,73.0,,0.0,0.0,0.0,0.0,0.0,0.0,216.0,,,55.0,175.0,,5.93,,,1.7,5.3,,578.0,,,689.0,1142.0,,13222.0,,446.0,3.37,0.0,130.0,0.0,2409.0
2015-09-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.28,45.04,,121.3,27.22,,48.0,,,7.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,212.0,,,54.0,170.0,,5.82,,,1.67,5.15,,569.0,,,685.0,1154.0,,13222.0,,436.0,3.3,0.0,108.0,0.0,2408.0
2015-09-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.22,45.04,,121.3,27.11,,46.0,,,7.0,73.0,,0.0,0.0,0.0,0.0,0.0,0.0,208.0,,,54.0,164.0,,5.71,,,1.67,4.97,,560.0,,,679.0,1171.0,,13222.0,,426.0,3.22,0.0,126.0,0.0,2410.0
2015-09-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.17,45.04,,121.24,27.02,,48.0,,,7.0,53.0,,0.0,3.0,0.0,10.0,5.4,7.0,204.0,,,53.0,159.0,,5.6,,,1.64,4.82,,570.0,,,679.0,1189.0,,13222.0,,416.0,3.15,0.0,108.0,25.4,2438.0
2015-09-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.12,45.04,,121.24,26.91,,50.0,,,7.0,73.0,,0.0,0.0,0.0,0.0,0.0,0.0,200.0,,,53.0,153.0,,5.49,,,1.64,4.64,,570.0,,,658.0,1202.0,,13222.0,,406.0,3.07,0.0,130.0,0.0,2430.0
2015-09-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.06,45.04,,121.18,26.82,,50.0,,,7.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,196.0,,,52.0,148.0,,5.38,,,1.61,4.48,,573.0,,,635.0,1216.0,,13222.0,,396.0,3.0,0.0,110.0,0.0,2424.0
2015-09-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,15.0,,66.01,45.04,,121.18,26.73,,48.0,,,7.0,73.0,,0.0,14.0,0.0,6.6,13.0,9.0,192.0,,,52.0,143.0,,5.27,,,1.61,4.33,,579.0,,,617.0,1204.0,,13222.0,,387.0,2.93,15.0,128.0,42.6,2400.0
2015-09-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.96,45.04,,121.05,26.63,,50.0,,,7.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,188.0,,,50.0,138.0,,5.16,,,1.55,4.18,,586.0,,,593.0,1190.0,,13222.0,,376.0,2.84,0.0,110.0,0.0,2369.0
2015-09-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,48.0,,,65.0,15.0,,65.96,45.04,,121.41,26.53,,48.0,,,7.0,73.0,,8.0,11.0,0.0,36.0,9.2,33.44,188.0,,,55.0,133.0,,5.16,,,1.7,4.03,,586.0,,,569.0,1177.0,,13222.0,,376.0,2.84,128.0,128.0,97.64,2332.0
2015-09-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.88,45.04,,121.41,26.43,,74.0,,,2.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,182.0,,,55.0,128.0,,4.99,,,1.7,3.88,,599.0,,,575.0,1164.0,,13222.0,,365.0,2.76,0.0,129.0,0.0,2338.0
2015-09-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.82,45.04,,121.41,26.31,,48.0,,,2.0,73.0,,0.0,0.0,0.0,0.0,0.0,0.0,178.0,,,55.0,122.0,,4.88,,,1.7,3.7,,623.0,,,565.0,1151.0,,13222.0,,355.0,2.68,0.0,123.0,0.0,2339.0
2015-09-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.75,45.04,,121.41,26.21,,54.0,,,2.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,173.0,,,55.0,117.0,,4.75,,,1.7,3.55,,637.0,,,555.0,1137.0,,13222.0,,345.0,2.61,0.0,109.0,0.0,2329.0
2015-09-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.69,45.04,,121.3,26.08,,52.0,,,7.0,73.0,,0.0,0.0,0.0,0.0,0.0,0.0,169.0,,,54.0,111.0,,4.64,,,1.67,3.36,,645.0,,,531.0,1124.0,,13222.0,,334.0,2.53,0.0,132.0,0.0,2300.0
2015-09-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,53.0,,65.63,45.04,,121.3,26.08,,50.0,,,7.0,53.0,,0.0,61.0,0.0,0.0,22.0,0.0,165.0,,,54.0,111.0,,4.53,,,1.67,3.36,,654.0,,,507.0,1111.0,,13222.0,,330.0,2.5,53.0,110.0,83.0,2272.0
2015-09-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,15.0,,65.57,45.04,,121.24,25.97,,50.0,,,2.0,73.0,,0.0,0.0,0.0,0.0,0.0,0.0,161.0,,,53.0,106.0,,4.42,,,1.64,3.21,,664.0,,,497.0,1099.0,,13222.0,,320.0,2.42,15.0,125.0,0.0,2260.0
2015-09-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.51,45.04,,121.24,25.85,,50.0,,,2.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,156.0,,,53.0,101.0,,4.28,,,1.64,3.06,,681.0,,,480.0,1085.0,,13222.0,,310.0,2.34,0.0,105.0,0.0,2246.0
2015-09-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,76.0,,,65.45,45.04,,121.61,25.72,,48.0,,,7.0,73.0,,0.0,0.0,0.0,49.0,0.0,0.0,152.0,,,59.0,95.0,,4.17,,,1.83,2.88,,698.0,,,456.0,1072.0,,13222.0,,306.0,2.31,76.0,128.0,49.0,2226.0
2015-09-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,50.0,,,,,,65.45,45.04,,121.61,25.6,,50.0,,,2.0,53.0,,4.0,0.0,0.0,0.0,0.0,0.0,152.0,,,59.0,90.0,,4.17,,,1.83,2.73,,708.0,,,433.0,1057.0,,13222.0,,301.0,2.28,50.0,105.0,4.0,2198.0
2015-10-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.39,45.04,,121.61,25.45,,48.0,,,7.0,73.0,,0.0,0.0,0.0,5.4,0.0,0.0,148.0,,,59.0,84.0,,4.06,,,1.83,2.55,,718.0,,,410.0,1044.0,,13222.0,,291.0,2.2,0.0,128.0,5.4,2172.0
2015-10-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.33,45.04,,121.57,25.33,,50.0,,,2.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,144.0,,,58.0,79.0,,3.95,,,1.8,2.39,,728.0,,,387.0,1030.0,,13222.0,,281.0,2.13,0.0,105.0,0.0,2145.0
2015-10-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,374.0,,,65.0,73.0,,65.73,45.04,,121.79,25.33,,50.0,,,7.0,73.0,,22.0,37.0,0.0,45.0,30.0,54.0,172.0,,,63.0,79.0,,4.72,,,1.95,2.39,,738.0,,,365.0,1017.0,,13222.0,,314.0,2.37,512.0,130.0,188.0,2120.0
2015-10-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,127.0,,,,30.0,,65.89,45.04,,121.79,25.28,,46.0,,,2.0,53.0,,5.0,0.0,0.0,2.8,2.6,4.0,183.0,,,63.0,77.0,,5.02,,,1.95,2.33,,747.0,,,344.0,1002.0,,13222.0,,323.0,2.44,157.0,101.0,14.4,2093.0
2015-10-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,150.0,,,,,,66.0,45.04,,121.79,25.14,,52.0,,,2.0,73.0,,15.0,0.0,0.0,1.2,0.0,6.0,191.0,,,63.0,71.0,,5.24,,,1.95,2.15,,754.0,,,323.0,988.0,,13222.0,,325.0,2.46,150.0,127.0,22.2,2065.0
2015-10-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.94,45.04,,121.79,25.01,,50.0,,,2.0,53.0,,0.0,0.0,0.0,0.0,0.0,9.0,187.0,,,63.0,66.0,,5.13,,,1.95,2.0,,761.0,,,302.0,974.0,,13222.0,,316.0,2.39,0.0,105.0,9.0,2037.0
2015-10-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.89,45.04,,121.71,24.87,,48.0,,,7.0,73.0,,0.0,7.0,0.0,2.8,1.8,0.0,183.0,,,62.0,61.0,,5.02,,,1.92,1.85,,770.0,,,285.0,962.0,,13222.0,,306.0,2.31,0.0,128.0,11.6,2017.0
2015-10-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,525.0,,,76.0,53.0,,66.44,45.04,,121.97,24.87,,35.0,,,7.0,53.0,,40.0,14.0,0.0,46.0,15.0,6.0,225.0,,,68.0,61.0,,6.17,,,2.1,1.85,,790.0,,,270.0,949.0,,13222.0,,354.0,2.68,654.0,95.0,121.0,2009.0
2015-10-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,117.0,,,30.0,85.0,,66.52,45.04,,122.04,24.9,,48.0,,,7.0,73.0,,0.0,13.0,0.0,24.0,15.2,41.0,231.0,,,70.0,62.0,,6.34,,,2.17,1.88,,799.0,,,251.0,937.0,,13222.0,,363.0,2.75,232.0,128.0,93.2,1987.0
2015-10-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,48.0,,,65.0,111.0,,66.52,45.04,,122.21,25.04,,48.0,,,7.0,53.0,,0.0,12.0,0.0,27.0,20.8,4.0,231.0,,,75.0,67.0,,6.34,,,2.32,2.03,,804.0,,,232.0,924.0,,13222.0,,373.0,2.82,224.0,108.0,63.8,1960.0
2015-10-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,260.0,,,88.0,73.0,,66.74,45.04,,122.39,25.04,,50.0,,,7.0,73.0,,26.0,17.0,0.0,53.0,15.0,4.0,249.0,,,82.0,67.0,,6.83,,,2.54,2.03,,812.0,,,213.0,912.0,,13222.0,,398.0,3.01,421.0,130.0,115.0,1937.0
2015-10-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,46.0,,,,18.0,,66.74,45.04,,122.39,24.95,,46.0,,,7.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,249.0,,,82.0,64.0,,6.83,,,2.54,1.94,,818.0,,,196.0,899.0,,13222.0,,395.0,2.99,64.0,106.0,0.0,1913.0
2015-10-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,15.0,,66.69,45.04,,122.36,24.81,,46.0,,,7.0,73.0,,0.0,0.0,0.0,0.0,0.0,0.0,245.0,,,81.0,59.0,,6.72,,,2.51,1.79,,824.0,,,179.0,887.0,,13222.0,,385.0,2.91,15.0,126.0,0.0,1890.0
2015-10-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,15.0,,66.65,45.04,,122.36,24.73,,48.0,,,7.0,52.0,,0.0,0.0,0.0,0.0,0.0,0.0,241.0,,,81.0,56.0,,6.61,,,2.51,1.7,,829.0,,,162.0,874.0,,13222.0,,378.0,2.86,15.0,107.0,0.0,1865.0
2015-10-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,15.0,,66.6,45.04,,122.32,24.55,,52.0,,,7.0,72.0,,0.0,0.0,0.0,0.0,0.0,0.0,237.0,,,80.0,51.0,,6.5,,,2.48,1.55,,835.0,,,148.0,862.0,,13222.0,,368.0,2.78,15.0,131.0,0.0,1845.0
2015-10-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,15.0,,66.56,45.04,,122.32,24.45,,46.0,,,7.0,52.0,,2.0,0.0,0.0,0.0,0.0,0.0,233.0,,,80.0,48.0,,6.39,,,2.48,1.45,,838.0,,,134.0,849.0,,13222.0,,361.0,2.73,15.0,105.0,2.0,1821.0
2015-10-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,15.0,,66.5,45.04,,122.29,24.29,,46.0,,,7.0,72.0,,0.0,0.0,0.0,0.0,0.0,0.0,229.0,,,79.0,43.0,,6.28,,,2.45,1.3,,841.0,,,122.0,837.0,,13222.0,,351.0,2.65,15.0,125.0,0.0,1800.0
2015-10-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,12.0,,66.45,45.04,,122.29,24.2,,46.0,,,7.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,225.0,,,79.0,40.0,,6.17,,,2.45,1.21,,900.0,,,122.0,829.0,,13222.0,,344.0,2.6,12.0,103.0,0.0,1851.0
2015-10-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.4,45.04,,122.24,23.98,,48.0,,,7.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,221.0,,,77.0,34.0,,6.06,,,2.38,1.03,,956.0,,,185.0,850.0,,13222.0,,332.0,2.51,0.0,105.0,0.0,1991.0
2015-10-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.35,45.04,,122.24,23.83,,46.0,,,7.0,50.0,,1.0,0.0,0.0,0.0,0.0,0.0,217.0,,,77.0,30.0,,5.95,,,2.38,0.91,,1001.0,,,208.0,891.0,,13222.0,,324.0,2.45,0.0,103.0,1.0,2100.0
2015-10-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.3,45.04,,122.22,23.67,,46.0,,,7.0,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,213.0,,,76.0,25.0,,5.84,,,2.35,0.76,,1031.0,,,225.0,894.0,,13222.0,,314.0,2.37,0.0,123.0,0.0,2150.0
2015-10-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.24,45.04,,122.22,23.67,,46.0,,,7.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,209.0,,,76.0,21.0,,5.73,,,2.35,0.64,,1053.0,,,223.0,885.0,,13222.0,,306.0,2.31,0.0,103.0,0.0,2161.0
2015-10-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.19,45.04,,122.2,23.67,,48.0,,,7.0,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,205.0,,,75.0,17.0,,5.62,,,2.32,0.52,,1069.0,,,220.0,880.0,,13222.0,,297.0,2.25,0.0,125.0,0.0,2169.0
2015-10-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,46.0,,,,,,66.19,45.04,,122.2,23.67,,46.0,,,7.0,50.0,,4.0,0.0,0.0,0.0,0.0,0.0,205.0,,,75.0,14.0,,5.62,,,2.32,0.42,,1184.0,,,234.0,880.0,,13222.0,,294.0,2.22,46.0,103.0,4.0,2298.0
2015-10-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.13,45.04,,122.11,23.67,,48.0,,,7.0,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,201.0,,,73.0,10.0,,5.51,,,2.26,0.3,,1212.0,15.0,,249.0,922.0,,13222.0,,284.0,2.15,0.0,125.0,0.0,2398.0
2015-10-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.08,45.04,,122.11,23.67,,46.0,,,7.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,197.0,,,73.0,7.0,,5.4,,,2.26,0.21,,1224.0,30.0,,262.0,944.0,,13222.0,,277.0,2.09,0.0,103.0,0.0,2460.0
2015-10-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,70.0,,66.03,45.04,,122.08,23.67,,46.0,,,7.0,70.0,,0.0,3.0,0.0,0.0,12.0,0.0,193.0,,,72.0,7.0,,5.29,,,2.23,0.21,,1230.0,42.0,,273.0,955.0,,13222.0,,272.0,2.06,70.0,123.0,15.0,2500.0
2015-10-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,200.0,,,,38.0,,66.2,45.04,,122.08,23.67,,48.0,,,7.0,50.0,,50.0,4.0,0.0,0.0,4.0,0.0,206.0,,,72.0,6.0,,5.65,,,2.23,0.18,,1234.0,46.0,,279.0,955.0,,13222.0,,284.0,2.15,238.0,105.0,58.0,2514.0
2015-10-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,92.0,,,,185.0,,66.25,45.04,,122.05,23.67,,48.0,,,7.0,70.0,,10.0,28.0,0.0,7.0,25.0,4.0,210.0,,,71.0,16.0,,5.76,,,2.2,0.48,,1227.0,46.0,,281.0,960.0,,13222.0,,297.0,2.25,277.0,125.0,74.0,2514.0
2015-10-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,46.0,,,,96.0,,66.25,45.04,,122.05,23.67,,46.0,,,7.0,50.0,,3.0,4.0,0.0,8.4,12.0,17.0,210.0,,,71.0,20.0,,5.76,,,2.2,0.61,,1219.0,46.0,,281.0,963.0,,13222.0,,301.0,2.28,142.0,103.0,44.4,2509.0
2015-10-31,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,180.0,,,,94.0,,66.4,45.04,,122.05,23.67,,48.0,,,7.0,70.0,,41.0,7.0,0.0,4.6,8.0,19.4,221.0,,,71.0,22.0,,6.06,,,2.2,0.67,,1211.0,46.0,,280.0,966.0,,13222.0,,314.0,2.37,274.0,125.0,80.0,2503.0
2015-11-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,127.0,,,,85.0,,66.48,45.04,,122.01,23.67,,46.0,,,7.0,50.0,,27.0,4.0,0.0,0.0,8.0,5.2,228.0,,,70.0,25.0,,6.26,,,2.17,0.76,,1211.0,46.0,,286.0,974.0,,13222.0,,323.0,2.44,212.0,103.0,44.2,2517.0
2015-11-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,180.0,116.0,,18.0,186.0,,66.62,45.04,,122.05,24.02,,46.0,,,7.0,70.0,,22.0,32.0,0.0,17.0,24.0,10.0,239.0,10.0,,71.0,35.0,,6.56,0.93,,2.2,1.06,,1213.0,49.0,,281.0,991.0,,13222.0,,355.0,2.68,500.0,123.0,105.0,2534.0
2015-11-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,115.0,12.0,,,16.0,,66.7,45.04,,122.05,23.91,,48.0,,,7.0,50.0,,2.0,0.0,0.0,0.0,2.0,2.0,245.0,11.0,,71.0,32.0,,6.72,1.02,,2.2,0.97,,1213.0,52.0,,277.0,1001.0,,13222.0,,359.0,2.72,143.0,105.0,6.0,2543.0
2015-11-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,150.0,46.0,,83.0,163.0,,66.8,45.04,,122.25,24.2,,50.0,,,7.0,70.0,,5.0,31.0,0.0,75.0,24.0,63.0,254.0,15.0,,77.0,40.0,,6.97,1.39,,2.38,1.21,,1206.0,52.0,,273.0,1006.0,,13222.0,,386.0,2.92,442.0,127.0,198.0,2537.0
2015-11-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,46.0,12.0,,,120.0,,66.8,45.04,,122.25,24.39,,46.0,,,7.0,50.0,,0.0,0.0,0.0,0.0,2.0,5.6,254.0,16.0,,77.0,46.0,,6.97,1.48,,2.38,1.39,,1199.0,52.0,,270.0,1009.0,,13222.0,,393.0,2.97,178.0,103.0,7.6,2530.0
2015-11-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,24.0,12.0,,,70.0,,66.78,45.04,,122.23,24.39,,48.0,,,7.0,70.0,,0.0,0.0,0.0,0.0,1.6,0.0,252.0,17.0,,76.0,46.0,,6.91,1.57,,2.35,1.39,,1192.0,52.0,,267.0,1013.0,,13222.0,,391.0,2.96,106.0,125.0,1.6,2524.0
2015-11-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,12.0,,,38.0,,66.73,45.04,,122.23,24.36,,48.0,,,7.0,50.0,,0.0,0.0,0.0,2.2,0.0,0.0,248.0,18.0,,76.0,45.0,,6.8,1.67,,2.35,1.36,,1185.0,52.0,,275.0,1015.0,,13222.0,,387.0,2.93,50.0,105.0,2.2,2527.0
2015-11-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,276.0,128.0,,23.0,140.0,,66.96,45.2,,122.23,24.55,,50.0,,,7.0,70.0,,34.0,26.0,0.0,10.6,20.0,15.0,267.0,29.0,,76.0,51.0,,7.33,2.68,,2.35,1.55,,1177.0,52.0,,277.0,1018.0,,13222.0,,423.0,3.2,567.0,127.0,105.6,2524.0
2015-11-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,2839.0,232.0,,543.0,432.0,,69.41,46.25,,123.25,25.45,,50.0,,,11.0,50.0,,188.0,159.0,0.0,69.0,189.0,76.0,508.0,49.0,,122.0,84.0,,13.94,4.53,,3.78,2.55,,1169.0,52.0,,276.0,1021.0,,13222.0,,763.0,5.77,4046.0,111.0,681.0,2518.0
2015-11-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,3330.0,428.0,,456.0,3820.0,,71.72,47.91,,123.86,30.85,,54.0,,,16.0,70.0,,92.0,82.0,0.0,67.0,95.0,72.0,791.0,86.0,,160.0,408.0,,21.7,7.96,,4.95,12.36,,1162.0,52.0,,274.0,1026.0,,13222.0,,1445.0,10.93,8034.0,140.0,408.0,2514.0
2015-11-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,1159.0,856.0,,525.0,779.0,,72.4,50.56,,124.45,31.75,,71.0,,,16.0,50.0,,5.0,5.0,0.0,10.0,6.0,3.0,885.0,160.0,,204.0,471.0,,24.28,14.8,,6.31,14.27,,1154.0,52.0,,271.0,1029.0,,13222.0,,1720.0,13.01,3319.0,137.0,29.0,2506.0
2015-11-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,1448.0,417.0,,3866.0,788.0,,73.23,51.64,,127.67,32.5,,71.0,,,23.0,70.0,,44.0,22.0,0.0,31.0,23.0,14.0,1004.0,196.0,,536.0,533.0,,27.54,18.13,,16.59,16.15,,1154.0,52.0,,267.0,1033.0,,13222.0,,2269.0,17.16,6519.0,164.0,134.0,2506.0
2015-11-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,2837.0,822.0,,5264.0,2411.0,,74.75,53.56,,131.0,34.65,,71.0,,,21.0,50.0,,75.0,147.0,0.0,92.0,210.0,22.0,1243.0,267.0,,989.0,737.0,,34.1,24.7,,30.61,22.33,,1214.0,58.0,,334.0,1116.0,,13222.0,,3236.0,24.47,11334.0,142.0,546.0,2722.0
2015-11-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,4589.0,1250.0,,5200.0,4156.0,,76.95,56.08,,133.6,37.72,,74.0,,,26.0,70.0,,26.0,2.0,0.0,3.0,8.6,3.0,1634.0,375.0,,1436.0,1090.0,,44.83,34.69,,44.44,33.03,,1250.0,61.0,,373.0,1181.0,,13222.0,,4535.0,34.3,15195.0,170.0,42.6,2865.0
2015-11-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,2784.0,787.0,,2216.0,744.0,,78.15,57.51,,134.5,38.18,,64.0,,,17.0,50.0,,3.0,0.0,0.0,0.0,0.0,0.0,1869.0,443.0,,1626.0,1150.0,,51.28,40.98,,50.32,34.85,,1279.0,61.0,,392.0,1208.0,,13222.0,,5088.0,38.48,6531.0,131.0,3.0,2940.0
2015-11-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,9717.0,2137.0,,4857.0,5938.0,,81.8,60.72,,136.25,41.65,,64.0,100.0,,19.0,70.0,,282.0,277.0,0.0,190.0,282.0,210.0,2703.0,619.0,,2044.0,1657.0,,74.16,57.26,,63.26,50.21,,1288.0,61.0,,400.0,1224.0,,13222.0,,7023.0,53.12,22649.0,253.0,1241.0,2973.0
2015-11-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,12031.0,1414.0,,28012.0,4147.0,,83.7,62.0,,139.0,43.8,,18000.0,500.0,,18996.0,50.0,,25.0,18.0,0.0,29.0,17.0,32.0,3197.0,698.0,,2823.0,2011.0,,87.71,64.57,,87.37,60.94,,1288.0,61.0,,406.0,1232.0,,13222.0,,8729.0,66.02,45604.0,37546.0,121.0,2987.0
2015-11-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,4247.0,781.0,,759.0,1436.0,,83.1,61.9,,137.85,44.48,,800.0,850.0,,759.0,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,692.0,,2478.0,2129.0,,83.4,64.01,,76.69,64.52,,1281.0,61.0,,406.0,1241.0,,13222.0,,8339.0,63.07,7223.0,2479.0,0.0,2989.0
